date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
16:38:58	2131966/2131966	---M--	200	added ('OK')	image/png	date:Fri,%2021%20Jun%202024%2014:38:44%20GMT	https://web.archive.org/web/20190301110923im_/https://tankisport.com/photos/5c71381c07b3b.png	C:/Users/Tomek/Desktop/TEST/https___web.archive.org_web_20190228222916_https___tankisport.com_/web.archive.org/web/20190301110923im_/https_/tankisport.com/photos/5c71381c07b3b.png	(from https://web.archive.org/web/20190228222916/https://tankisport.com/)
16:38:59	0/0	---M--	302	error ('FOUND')	text/plain	date:Fri,%2021%20Jun%202024%2014:38:46%20GMT	https://web.archive.org/web/20190228222916im_/https://tankisport.com/photos/5c7192bcd9d1a.png	C:/Users/Tomek/Desktop/TEST/https___web.archive.org_web_20190228222916_https___tankisport.com_/web.archive.org/web/20190228222916im_/https_/tankisport.com/photos/5c7192bcd9d1a.png	(from https://web.archive.org/web/20190228222916/https://tankisport.com/)
16:39:01	2928243/2928243	---M--	200	added ('OK')	image/png	date:Fri,%2021%20Jun%202024%2014:38:46%20GMT	https://web.archive.org/web/20190301110926im_/https://tankisport.com/photos/5c7192bcd9d1a.png	C:/Users/Tomek/Desktop/TEST/https___web.archive.org_web_20190228222916_https___tankisport.com_/web.archive.org/web/20190301110926im_/https_/tankisport.com/photos/5c7192bcd9d1a.png	(from https://web.archive.org/web/20190228222916/https://tankisport.com/)
16:39:02	141012/141012	---MCZ	404	error ('NOT%20FOUND')	text/html	date:Fri,%2021%20Jun%202024%2014:38:48%20GMT	https://web.archive.org/web/20190228222916/https://tankisport.com/article/170	C:/Users/Tomek/Desktop/TEST/https___web.archive.org_web_20190228222916_https___tankisport.com_/web.archive.org/web/20190228222916/https_/tankisport.com/article/170	(from https://web.archive.org/web/20190228222916/https://tankisport.com/)
16:39:02	0/0	---M--	302	error ('FOUND')	text/plain	date:Fri,%2021%20Jun%202024%2014:38:49%20GMT	https://web.archive.org/web/20190228222916im_/https://tankisport.com/photos/5c6d2e2a399e3.png	C:/Users/Tomek/Desktop/TEST/https___web.archive.org_web_20190228222916_https___tankisport.com_/web.archive.org/web/20190228222916im_/https_/tankisport.com/photos/5c6d2e2a399e3.png	(from https://web.archive.org/web/20190228222916/https://tankisport.com/)
16:39:04	141011/141011	---MCZ	404	error ('NOT%20FOUND')	text/html	date:Fri,%2021%20Jun%202024%2014:38:50%20GMT	https://web.archive.org/web/20190228222916/https://tankisport.com/article/164	C:/Users/Tomek/Desktop/TEST/https___web.archive.org_web_20190228222916_https___tankisport.com_/web.archive.org/web/20190228222916/https_/tankisport.com/article/164	(from https://web.archive.org/web/20190228222916/https://tankisport.com/)
16:39:05	2079629/2079629	---M--	200	added ('OK')	image/png	date:Fri,%2021%20Jun%202024%2014:38:50%20GMT	https://web.archive.org/web/20190301110926im_/https://tankisport.com/photos/5c6d2e2a399e3.png	C:/Users/Tomek/Desktop/TEST/https___web.archive.org_web_20190228222916_https___tankisport.com_/web.archive.org/web/20190301110926im_/https_/tankisport.com/photos/5c6d2e2a399e3.png	(from https://web.archive.org/web/20190228222916/https://tankisport.com/)
16:39:05	0/0	---M--	302	error ('FOUND')	text/plain	date:Fri,%2021%20Jun%202024%2014:38:51%20GMT	https://web.archive.org/web/20190228222916im_/https://tankisport.com/photos/5c6bd15d7e274.png	C:/Users/Tomek/Desktop/TEST/https___web.archive.org_web_20190228222916_https___tankisport.com_/web.archive.org/web/20190228222916im_/https_/tankisport.com/photos/5c6bd15d7e274.png	(from https://web.archive.org/web/20190228222916/https://tankisport.com/)
16:39:06	2050592/2050592	---M--	200	added ('OK')	image/png	date:Fri,%2021%20Jun%202024%2014:38:52%20GMT	https://web.archive.org/web/20190301110923im_/https://tankisport.com/photos/5c6bd15d7e274.png	C:/Users/Tomek/Desktop/TEST/https___web.archive.org_web_20190228222916_https___tankisport.com_/web.archive.org/web/20190301110923im_/https_/tankisport.com/photos/5c6bd15d7e274.png	(from https://web.archive.org/web/20190228222916/https://tankisport.com/)
16:39:07	141014/141014	---MCZ	404	error ('NOT%20FOUND')	text/html	date:Fri,%2021%20Jun%202024%2014:38:53%20GMT	https://web.archive.org/web/20190228222916/https://tankisport.com/article/161	C:/Users/Tomek/Desktop/TEST/https___web.archive.org_web_20190228222916_https___tankisport.com_/web.archive.org/web/20190228222916/https_/tankisport.com/article/161	(from https://web.archive.org/web/20190228222916/https://tankisport.com/)
16:39:08	0/0	---M--	302	error ('FOUND')	text/plain	date:Fri,%2021%20Jun%202024%2014:38:54%20GMT	https://web.archive.org/web/20190228222916im_/https://tankisport.com/files/1/articles_template_11.png	C:/Users/Tomek/Desktop/TEST/https___web.archive.org_web_20190228222916_https___tankisport.com_/web.archive.org/web/20190228222916im_/https_/tankisport.com/files/1/articles_template_11.png	(from https://web.archive.org/web/20190228222916/https://tankisport.com/)
16:39:09	141013/141013	---MCZ	404	error ('NOT%20FOUND')	text/html	date:Fri,%2021%20Jun%202024%2014:38:56%20GMT	https://web.archive.org/web/20190228222916/https://tankisport.com/article/157	C:/Users/Tomek/Desktop/TEST/https___web.archive.org_web_20190228222916_https___tankisport.com_/web.archive.org/web/20190228222916/https_/tankisport.com/article/157	(from https://web.archive.org/web/20190228222916/https://tankisport.com/)
16:39:09	0/0	---M--	302	error ('FOUND')	text/plain	date:Fri,%2021%20Jun%202024%2014:38:56%20GMT	https://web.archive.org/web/20190228222916im_/https://tankisport.com/files/1/articles_templateblitz3.png	C:/Users/Tomek/Desktop/TEST/https___web.archive.org_web_20190228222916_https___tankisport.com_/web.archive.org/web/20190228222916im_/https_/tankisport.com/files/1/articles_templateblitz3.png	(from https://web.archive.org/web/20190228222916/https://tankisport.com/)
16:39:10	2209745/2209745	---M--	200	added ('OK')	image/png	date:Fri,%2021%20Jun%202024%2014:38:55%20GMT	https://web.archive.org/web/20190301110926im_/https://tankisport.com/files/1/articles_template_11.png	C:/Users/Tomek/Desktop/TEST/https___web.archive.org_web_20190228222916_https___tankisport.com_/web.archive.org/web/20190301110926im_/https_/tankisport.com/files/1/articles_template_11.png	(from https://web.archive.org/web/20190228222916/https://tankisport.com/)
16:39:11	141013/141013	---MCZ	404	error ('NOT%20FOUND')	text/html	date:Fri,%2021%20Jun%202024%2014:38:57%20GMT	https://web.archive.org/web/20190228222916/https://tankisport.com/article/153	C:/Users/Tomek/Desktop/TEST/https___web.archive.org_web_20190228222916_https___tankisport.com_/web.archive.org/web/20190228222916/https_/tankisport.com/article/153	(from https://web.archive.org/web/20190228222916/https://tankisport.com/)
16:39:11	2278078/2278078	---M--	200	added ('OK')	image/png	date:Fri,%2021%20Jun%202024%2014:38:57%20GMT	https://web.archive.org/web/20190301110927im_/https://tankisport.com/files/1/articles_templateblitz3.png	C:/Users/Tomek/Desktop/TEST/https___web.archive.org_web_20190228222916_https___tankisport.com_/web.archive.org/web/20190301110927im_/https_/tankisport.com/files/1/articles_templateblitz3.png	(from https://web.archive.org/web/20190228222916/https://tankisport.com/)
16:39:12	0/0	---M--	302	error ('FOUND')	text/plain	date:Fri,%2021%20Jun%202024%2014:38:59%20GMT	https://web.archive.org/web/20190228222916im_/https://tankisport.com/files/1/inventory_en.png	C:/Users/Tomek/Desktop/TEST/https___web.archive.org_web_20190228222916_https___tankisport.com_/web.archive.org/web/20190228222916im_/https_/tankisport.com/files/1/inventory_en.png	(from https://web.archive.org/web/20190228222916/https://tankisport.com/)
16:39:15	141011/141011	---MCZ	404	error ('NOT%20FOUND')	text/html	date:Fri,%2021%20Jun%202024%2014:39:01%20GMT	https://web.archive.org/web/20190228222916/https://tankisport.com/article/151	C:/Users/Tomek/Desktop/TEST/https___web.archive.org_web_20190228222916_https___tankisport.com_/web.archive.org/web/20190228222916/https_/tankisport.com/article/151	(from https://web.archive.org/web/20190228222916/https://tankisport.com/)
16:39:17	1835747/1835747	---M--	200	added ('OK')	image/png	date:Fri,%2021%20Jun%202024%2014:39:01%20GMT	https://web.archive.org/web/20190301110920im_/https://tankisport.com/files/1/inventory_en.png	C:/Users/Tomek/Desktop/TEST/https___web.archive.org_web_20190228222916_https___tankisport.com_/web.archive.org/web/20190301110920im_/https_/tankisport.com/files/1/inventory_en.png	(from https://web.archive.org/web/20190228222916/https://tankisport.com/)
16:39:18	0/0	---M--	302	error ('FOUND')	text/plain	date:Fri,%2021%20Jun%202024%2014:39:05%20GMT	https://web.archive.org/web/20190228222916im_/https://tankisport.com/files/1/MOTS%20weekly9999.png	C:/Users/Tomek/Desktop/TEST/https___web.archive.org_web_20190228222916_https___tankisport.com_/web.archive.org/web/20190228222916im_/https_/tankisport.com/files/1/MOTS%20weekly9999.png	(from https://web.archive.org/web/20190228222916/https://tankisport.com/)
16:39:21	2395468/2395468	---M--	200	added ('OK')	image/png	date:Fri,%2021%20Jun%202024%2014:39:06%20GMT	https://web.archive.org/web/20190301110918im_/https://tankisport.com/files/1/MOTS%20weekly9999.png	C:/Users/Tomek/Desktop/TEST/https___web.archive.org_web_20190228222916_https___tankisport.com_/web.archive.org/web/20190301110918im_/https_/tankisport.com/files/1/MOTS%20weekly9999.png	(from https://web.archive.org/web/20190228222916/https://tankisport.com/)
16:39:22	141014/141014	---MCZ	404	error ('NOT%20FOUND')	text/html	date:Fri,%2021%20Jun%202024%2014:39:07%20GMT	https://web.archive.org/web/20190228222916/https://tankisport.com/article/148	C:/Users/Tomek/Desktop/TEST/https___web.archive.org_web_20190228222916_https___tankisport.com_/web.archive.org/web/20190228222916/https_/tankisport.com/article/148	(from https://web.archive.org/web/20190228222916/https://tankisport.com/)
16:39:22	0/0	---M--	302	error ('FOUND')	text/plain	date:Fri,%2021%20Jun%202024%2014:39:09%20GMT	https://web.archive.org/web/20190228222916im_/https://tankisport.com/photos/5c6164f5107e3.png	C:/Users/Tomek/Desktop/TEST/https___web.archive.org_web_20190228222916_https___tankisport.com_/web.archive.org/web/20190228222916im_/https_/tankisport.com/photos/5c6164f5107e3.png	(from https://web.archive.org/web/20190228222916/https://tankisport.com/)
16:39:24	2571438/2571438	---M--	200	added ('OK')	image/png	date:Fri,%2021%20Jun%202024%2014:39:10%20GMT	https://web.archive.org/web/20190301110923im_/https://tankisport.com/photos/5c6164f5107e3.png	C:/Users/Tomek/Desktop/TEST/https___web.archive.org_web_20190228222916_https___tankisport.com_/web.archive.org/web/20190301110923im_/https_/tankisport.com/photos/5c6164f5107e3.png	(from https://web.archive.org/web/20190228222916/https://tankisport.com/)
16:39:26	141012/141012	---MCZ	404	error ('NOT%20FOUND')	text/html	date:Fri,%2021%20Jun%202024%2014:39:10%20GMT	https://web.archive.org/web/20190228222916/https://tankisport.com/article/147	C:/Users/Tomek/Desktop/TEST/https___web.archive.org_web_20190228222916_https___tankisport.com_/web.archive.org/web/20190228222916/https_/tankisport.com/article/147	(from https://web.archive.org/web/20190228222916/https://tankisport.com/)
16:39:27	0/0	---M--	302	error ('FOUND')	text/plain	date:Fri,%2021%20Jun%202024%2014:39:14%20GMT	https://web.archive.org/web/20190228222916im_/https://tankisport.com/photos/5c5ef5c649b18.png	C:/Users/Tomek/Desktop/TEST/https___web.archive.org_web_20190228222916_https___tankisport.com_/web.archive.org/web/20190228222916im_/https_/tankisport.com/photos/5c5ef5c649b18.png	(from https://web.archive.org/web/20190228222916/https://tankisport.com/)
16:39:32	141013/141013	---MCZ	404	error ('NOT%20FOUND')	text/html	date:Fri,%2021%20Jun%202024%2014:39:17%20GMT	https://web.archive.org/web/20190228222916/https://tankisport.com/article/146	C:/Users/Tomek/Desktop/TEST/https___web.archive.org_web_20190228222916_https___tankisport.com_/web.archive.org/web/20190228222916/https_/tankisport.com/article/146	(from https://web.archive.org/web/20190228222916/https://tankisport.com/)
16:39:33	0/0	---M--	302	error ('FOUND')	text/plain	date:Fri,%2021%20Jun%202024%2014:39:19%20GMT	https://web.archive.org/web/20190228222916im_/https://tankisport.com/photos/5c626103b7448.png	C:/Users/Tomek/Desktop/TEST/https___web.archive.org_web_20190228222916_https___tankisport.com_/web.archive.org/web/20190228222916im_/https_/tankisport.com/photos/5c626103b7448.png	(from https://web.archive.org/web/20190228222916/https://tankisport.com/)
16:39:34	2709375/2709375	---M--	200	added ('OK')	image/png	date:Fri,%2021%20Jun%202024%2014:39:17%20GMT	https://web.archive.org/web/20190301110928im_/https://tankisport.com/photos/5c5ef5c649b18.png	C:/Users/Tomek/Desktop/TEST/https___web.archive.org_web_20190228222916_https___tankisport.com_/web.archive.org/web/20190301110928im_/https_/tankisport.com/photos/5c5ef5c649b18.png	(from https://web.archive.org/web/20190228222916/https://tankisport.com/)
16:39:39	141011/141011	---MCZ	404	error ('NOT%20FOUND')	text/html	date:Fri,%2021%20Jun%202024%2014:39:26%20GMT	https://web.archive.org/web/20190228222916/https://tankisport.com/article/145	C:/Users/Tomek/Desktop/TEST/https___web.archive.org_web_20190228222916_https___tankisport.com_/web.archive.org/web/20190228222916/https_/tankisport.com/article/145	(from https://web.archive.org/web/20190228222916/https://tankisport.com/)
16:39:40	2556677/2556677	---M--	200	added ('OK')	image/png	date:Fri,%2021%20Jun%202024%2014:39:25%20GMT	https://web.archive.org/web/20190301110919im_/https://tankisport.com/photos/5c626103b7448.png	C:/Users/Tomek/Desktop/TEST/https___web.archive.org_web_20190228222916_https___tankisport.com_/web.archive.org/web/20190301110919im_/https_/tankisport.com/photos/5c626103b7448.png	(from https://web.archive.org/web/20190228222916/https://tankisport.com/)
16:39:40	0/0	---M--	302	error ('FOUND')	text/plain	date:Fri,%2021%20Jun%202024%2014:39:27%20GMT	https://web.archive.org/web/20190228222916im_/https://tankisport.com/photos/5c5ef7a1f2f64.png	C:/Users/Tomek/Desktop/TEST/https___web.archive.org_web_20190228222916_https___tankisport.com_/web.archive.org/web/20190228222916im_/https_/tankisport.com/photos/5c5ef7a1f2f64.png	(from https://web.archive.org/web/20190228222916/https://tankisport.com/)
16:39:43	2579319/2579319	---M--	200	added ('OK')	image/png	date:Fri,%2021%20Jun%202024%2014:39:29%20GMT	https://web.archive.org/web/20190301110920im_/https://tankisport.com/photos/5c5ef7a1f2f64.png	C:/Users/Tomek/Desktop/TEST/https___web.archive.org_web_20190228222916_https___tankisport.com_/web.archive.org/web/20190301110920im_/https_/tankisport.com/photos/5c5ef7a1f2f64.png	(from https://web.archive.org/web/20190228222916/https://tankisport.com/)
16:39:48	5627/5627	---MCZ	404	error ('NOT%20FOUND')	text/html	date:Fri,%2021%20Jun%202024%2014:39:29%20GMT	https://web.archive.org/web/20190228222916/https://tankisport.com/article/143	C:/Users/Tomek/Desktop/TEST/https___web.archive.org_web_20190228222916_https___tankisport.com_/web.archive.org/web/20190228222916/https_/tankisport.com/article/143	(from https://web.archive.org/web/20190228222916/https://tankisport.com/)
16:39:50	0/0	---M--	302	error ('FOUND')	text/plain	date:Fri,%2021%20Jun%202024%2014:39:37%20GMT	https://web.archive.org/web/20190228222916im_/https://tankisport.com/photos/5c5bd8113df9c.png	C:/Users/Tomek/Desktop/TEST/https___web.archive.org_web_20190228222916_https___tankisport.com_/web.archive.org/web/20190228222916im_/https_/tankisport.com/photos/5c5bd8113df9c.png	(from https://web.archive.org/web/20190228222916/https://tankisport.com/)
16:39:52	2129389/2129389	---M--	200	added ('OK')	image/png	date:Fri,%2021%20Jun%202024%2014:39:38%20GMT	https://web.archive.org/web/20190301110918im_/https://tankisport.com/photos/5c5bd8113df9c.png	C:/Users/Tomek/Desktop/TEST/https___web.archive.org_web_20190228222916_https___tankisport.com_/web.archive.org/web/20190301110918im_/https_/tankisport.com/photos/5c5bd8113df9c.png	(from https://web.archive.org/web/20190228222916/https://tankisport.com/)
16:39:54	141012/141012	---MCZ	404	error ('NOT%20FOUND')	text/html	date:Fri,%2021%20Jun%202024%2014:39:40%20GMT	https://web.archive.org/web/20190228222916/https://tankisport.com/article/136	C:/Users/Tomek/Desktop/TEST/https___web.archive.org_web_20190228222916_https___tankisport.com_/web.archive.org/web/20190228222916/https_/tankisport.com/article/136	(from https://web.archive.org/web/20190228222916/https://tankisport.com/)
16:39:54	0/0	---M--	302	error ('FOUND')	text/plain	date:Fri,%2021%20Jun%202024%2014:39:41%20GMT	https://web.archive.org/web/20190228222916im_/https://tankisport.com/photos/5c5a7a0f9606a.png	C:/Users/Tomek/Desktop/TEST/https___web.archive.org_web_20190228222916_https___tankisport.com_/web.archive.org/web/20190228222916im_/https_/tankisport.com/photos/5c5a7a0f9606a.png	(from https://web.archive.org/web/20190228222916/https://tankisport.com/)
16:39:59	2922189/2922189	---M--	200	added ('OK')	image/png	date:Fri,%2021%20Jun%202024%2014:39:43%20GMT	https://web.archive.org/web/20190301110920im_/https://tankisport.com/photos/5c5a7a0f9606a.png	C:/Users/Tomek/Desktop/TEST/https___web.archive.org_web_20190228222916_https___tankisport.com_/web.archive.org/web/20190301110920im_/https_/tankisport.com/photos/5c5a7a0f9606a.png	(from https://web.archive.org/web/20190228222916/https://tankisport.com/)
16:40:00	141014/141014	---MCZ	404	error ('NOT%20FOUND')	text/html	date:Fri,%2021%20Jun%202024%2014:39:44%20GMT	https://web.archive.org/web/20190228222916/https://tankisport.com/article/141	C:/Users/Tomek/Desktop/TEST/https___web.archive.org_web_20190228222916_https___tankisport.com_/web.archive.org/web/20190228222916/https_/tankisport.com/article/141	(from https://web.archive.org/web/20190228222916/https://tankisport.com/)
16:40:01	0/0	---M--	302	error ('FOUND')	text/plain	date:Fri,%2021%20Jun%202024%2014:39:48%20GMT	https://web.archive.org/web/20190228222916im_/https://tankisport.com/photos/5c592a37d4c2e.png	C:/Users/Tomek/Desktop/TEST/https___web.archive.org_web_20190228222916_https___tankisport.com_/web.archive.org/web/20190228222916im_/https_/tankisport.com/photos/5c592a37d4c2e.png	(from https://web.archive.org/web/20190228222916/https://tankisport.com/)
16:40:03	2127647/2127647	---M--	200	added ('OK')	image/png	date:Fri,%2021%20Jun%202024%2014:39:48%20GMT	https://web.archive.org/web/20190301110923im_/https://tankisport.com/photos/5c592a37d4c2e.png	C:/Users/Tomek/Desktop/TEST/https___web.archive.org_web_20190228222916_https___tankisport.com_/web.archive.org/web/20190301110923im_/https_/tankisport.com/photos/5c592a37d4c2e.png	(from https://web.archive.org/web/20190228222916/https://tankisport.com/)
16:40:05	141012/141012	---MCZ	404	error ('NOT%20FOUND')	text/html	date:Fri,%2021%20Jun%202024%2014:39:50%20GMT	https://web.archive.org/web/20190228222916/https://tankisport.com/article/139	C:/Users/Tomek/Desktop/TEST/https___web.archive.org_web_20190228222916_https___tankisport.com_/web.archive.org/web/20190228222916/https_/tankisport.com/article/139	(from https://web.archive.org/web/20190228222916/https://tankisport.com/)
16:40:05	0/0	---M--	302	error ('FOUND')	text/plain	date:Fri,%2021%20Jun%202024%2014:39:52%20GMT	https://web.archive.org/web/20190228222916im_/https://tankisport.com/files/1/article_template44.png	C:/Users/Tomek/Desktop/TEST/https___web.archive.org_web_20190228222916_https___tankisport.com_/web.archive.org/web/20190228222916im_/https_/tankisport.com/files/1/article_template44.png	(from https://web.archive.org/web/20190228222916/https://tankisport.com/)
16:40:07	141011/141011	---MCZ	404	error ('NOT%20FOUND')	text/html	date:Fri,%2021%20Jun%202024%2014:39:53%20GMT	https://web.archive.org/web/20190228222916/https://tankisport.com/article/137	C:/Users/Tomek/Desktop/TEST/https___web.archive.org_web_20190228222916_https___tankisport.com_/web.archive.org/web/20190228222916/https_/tankisport.com/article/137	(from https://web.archive.org/web/20190228222916/https://tankisport.com/)
16:40:08	2479953/2479953	---M--	200	added ('OK')	image/png	date:Fri,%2021%20Jun%202024%2014:39:53%20GMT	https://web.archive.org/web/20190301110928im_/https://tankisport.com/files/1/article_template44.png	C:/Users/Tomek/Desktop/TEST/https___web.archive.org_web_20190228222916_https___tankisport.com_/web.archive.org/web/20190301110928im_/https_/tankisport.com/files/1/article_template44.png	(from https://web.archive.org/web/20190228222916/https://tankisport.com/)
16:40:10	0/0	---M--	302	error ('FOUND')	text/plain	date:Fri,%2021%20Jun%202024%2014:39:57%20GMT	https://web.archive.org/web/20190228222916im_/https://tankisport.com/files/1/article_template5.png	C:/Users/Tomek/Desktop/TEST/https___web.archive.org_web_20190228222916_https___tankisport.com_/web.archive.org/web/20190228222916im_/https_/tankisport.com/files/1/article_template5.png	(from https://web.archive.org/web/20190228222916/https://tankisport.com/)
16:40:13	141013/141013	---MCZ	404	error ('NOT%20FOUND')	text/html	date:Fri,%2021%20Jun%202024%2014:39:59%20GMT	https://web.archive.org/web/20190228222916/https://tankisport.com/article/135	C:/Users/Tomek/Desktop/TEST/https___web.archive.org_web_20190228222916_https___tankisport.com_/web.archive.org/web/20190228222916/https_/tankisport.com/article/135	(from https://web.archive.org/web/20190228222916/https://tankisport.com/)
16:40:14	2804861/2804861	---M--	200	added ('OK')	image/png	date:Fri,%2021%20Jun%202024%2014:39:58%20GMT	https://web.archive.org/web/20190301110923im_/https://tankisport.com/files/1/article_template5.png	C:/Users/Tomek/Desktop/TEST/https___web.archive.org_web_20190228222916_https___tankisport.com_/web.archive.org/web/20190301110923im_/https_/tankisport.com/files/1/article_template5.png	(from https://web.archive.org/web/20190228222916/https://tankisport.com/)
16:40:15	0/0	---M--	302	error ('FOUND')	text/plain	date:Fri,%2021%20Jun%202024%2014:40:01%20GMT	https://web.archive.org/web/20190228222916im_/https://tankisport.com/files/1/amnenorm333.png	C:/Users/Tomek/Desktop/TEST/https___web.archive.org_web_20190228222916_https___tankisport.com_/web.archive.org/web/20190228222916im_/https_/tankisport.com/files/1/amnenorm333.png	(from https://web.archive.org/web/20190228222916/https://tankisport.com/)
16:40:16	141013/141013	---MCZ	404	error ('NOT%20FOUND')	text/html	date:Fri,%2021%20Jun%202024%2014:40:03%20GMT	https://web.archive.org/web/20190228222916/https://tankisport.com/article/133	C:/Users/Tomek/Desktop/TEST/https___web.archive.org_web_20190228222916_https___tankisport.com_/web.archive.org/web/20190228222916/https_/tankisport.com/article/133	(from https://web.archive.org/web/20190228222916/https://tankisport.com/)
16:40:17	0/0	---M--	302	error ('FOUND')	text/plain	date:Fri,%2021%20Jun%202024%2014:40:04%20GMT	https://web.archive.org/web/20190228222916im_/https://tankisport.com/files/1/article_template22.png	C:/Users/Tomek/Desktop/TEST/https___web.archive.org_web_20190228222916_https___tankisport.com_/web.archive.org/web/20190228222916im_/https_/tankisport.com/files/1/article_template22.png	(from https://web.archive.org/web/20190228222916/https://tankisport.com/)
16:40:18	2742434/2742434	---M--	200	added ('OK')	image/png	date:Fri,%2021%20Jun%202024%2014:40:02%20GMT	https://web.archive.org/web/20190301110920im_/https://tankisport.com/files/1/amnenorm333.png	C:/Users/Tomek/Desktop/TEST/https___web.archive.org_web_20190228222916_https___tankisport.com_/web.archive.org/web/20190301110920im_/https_/tankisport.com/files/1/amnenorm333.png	(from https://web.archive.org/web/20190228222916/https://tankisport.com/)
16:40:20	2527472/2527472	---M--	200	added ('OK')	image/png	date:Fri,%2021%20Jun%202024%2014:40:04%20GMT	https://web.archive.org/web/20190301110918im_/https://tankisport.com/files/1/article_template22.png	C:/Users/Tomek/Desktop/TEST/https___web.archive.org_web_20190228222916_https___tankisport.com_/web.archive.org/web/20190301110918im_/https_/tankisport.com/files/1/article_template22.png	(from https://web.archive.org/web/20190228222916/https://tankisport.com/)
16:40:22	141012/141012	---MCZ	404	error ('NOT%20FOUND')	text/html	date:Fri,%2021%20Jun%202024%2014:40:07%20GMT	https://web.archive.org/web/20190228222916/https://tankisport.com/article/132	C:/Users/Tomek/Desktop/TEST/https___web.archive.org_web_20190228222916_https___tankisport.com_/web.archive.org/web/20190228222916/https_/tankisport.com/article/132.75.delayed	(from https://web.archive.org/web/20190228222916/https://tankisport.com/)
16:40:22	0/0	---M--	302	error ('FOUND')	text/plain	date:Fri,%2021%20Jun%202024%2014:40:09%20GMT	https://web.archive.org/web/20190228222916im_/https://tankisport.com/photos/5c4840a1ec3e0.png	C:/Users/Tomek/Desktop/TEST/https___web.archive.org_web_20190228222916_https___tankisport.com_/web.archive.org/web/20190228222916im_/https_/tankisport.com/photos/5c4840a1ec3e0.png	(from https://web.archive.org/web/20190228222916/https://tankisport.com/)
16:40:24	594062/594062	---M--	200	added ('OK')	image/png	date:Fri,%2021%20Jun%202024%2014:40:10%20GMT	https://web.archive.org/web/20190301110925im_/https://tankisport.com/photos/5c4840a1ec3e0.png	C:/Users/Tomek/Desktop/TEST/https___web.archive.org_web_20190228222916_https___tankisport.com_/web.archive.org/web/20190301110925im_/https_/tankisport.com/photos/5c4840a1ec3e0.png	(from https://web.archive.org/web/20190228222916/https://tankisport.com/)
16:40:25	141011/141011	---MCZ	404	error ('NOT%20FOUND')	text/html	date:Fri,%2021%20Jun%202024%2014:40:11%20GMT	https://web.archive.org/web/20190228222916/https://tankisport.com/article/131	C:/Users/Tomek/Desktop/TEST/https___web.archive.org_web_20190228222916_https___tankisport.com_/web.archive.org/web/20190228222916/https_/tankisport.com/article/131	(from https://web.archive.org/web/20190228222916/https://tankisport.com/)
16:40:25	0/0	---M--	302	error ('FOUND')	text/plain	date:Fri,%2021%20Jun%202024%2014:40:12%20GMT	https://web.archive.org/web/20190228222916im_/https://tankisport.com/photos/5c4eedc0a0985.png	C:/Users/Tomek/Desktop/TEST/https___web.archive.org_web_20190228222916_https___tankisport.com_/web.archive.org/web/20190228222916im_/https_/tankisport.com/photos/5c4eedc0a0985.png	(from https://web.archive.org/web/20190228222916/https://tankisport.com/)
16:40:29	141011/141011	---MCZ	404	error ('NOT%20FOUND')	text/html	date:Fri,%2021%20Jun%202024%2014:40:15%20GMT	https://web.archive.org/web/20190228222916/https://tankisport.com/article/117	C:/Users/Tomek/Desktop/TEST/https___web.archive.org_web_20190228222916_https___tankisport.com_/web.archive.org/web/20190228222916/https_/tankisport.com/article/117	(from https://web.archive.org/web/20190228222916/https://tankisport.com/)
16:40:29	0/0	---M--	302	error ('FOUND')	text/plain	date:Fri,%2021%20Jun%202024%2014:40:16%20GMT	https://web.archive.org/web/20190228222916im_/https://tankisport.com/files/1/Penguins-4.png	C:/Users/Tomek/Desktop/TEST/https___web.archive.org_web_20190228222916_https___tankisport.com_/web.archive.org/web/20190228222916im_/https_/tankisport.com/files/1/Penguins-4.png	(from https://web.archive.org/web/20190228222916/https://tankisport.com/)
16:40:30	1904214/1904214	---M--	200	added ('OK')	image/png	date:Fri,%2021%20Jun%202024%2014:40:14%20GMT	https://web.archive.org/web/20190301110921im_/https://tankisport.com/photos/5c4eedc0a0985.png	C:/Users/Tomek/Desktop/TEST/https___web.archive.org_web_20190228222916_https___tankisport.com_/web.archive.org/web/20190301110921im_/https_/tankisport.com/photos/5c4eedc0a0985.png	(from https://web.archive.org/web/20190228222916/https://tankisport.com/)
16:40:31	974222/974222	---M--	200	added ('OK')	image/png	date:Fri,%2021%20Jun%202024%2014:40:16%20GMT	https://web.archive.org/web/20190301110924im_/https://tankisport.com/files/1/Penguins-4.png	C:/Users/Tomek/Desktop/TEST/https___web.archive.org_web_20190228222916_https___tankisport.com_/web.archive.org/web/20190301110924im_/https_/tankisport.com/files/1/Penguins-4.png	(from https://web.archive.org/web/20190228222916/https://tankisport.com/)
16:40:31	141012/141012	---MCZ	404	error ('NOT%20FOUND')	text/html	date:Fri,%2021%20Jun%202024%2014:40:17%20GMT	https://web.archive.org/web/20190228222916/https://tankisport.com/article/97	C:/Users/Tomek/Desktop/TEST/https___web.archive.org_web_20190228222916_https___tankisport.com_/web.archive.org/web/20190228222916/https_/tankisport.com/article/97	(from https://web.archive.org/web/20190228222916/https://tankisport.com/)
